Unnamed: 0,tweet_id,user,tweet,s,v,p,time,sentiment clause,chinese frame net,sentiment,sentiment cause,frame_name,subject sentiment,subject sentiment cause,subject sentiment clause
13925,6096,Rio,中山南路人潮不断湧入。,Rio,在,中山南路,2014-03-30T05:01:58,,,neutral,,Presence,neutral,,
13926,19843,Rio,朴赞郁新作Thirst整片浸在偏绿日光灯与豔色血泊中。运镜依旧犀利，片初几个人物特写，配上医院、天主教背景即能传达本片基调的恐怖感；中段主角崩溃段落之声音蒙太奇亦可观；围绕女主角的黑色幽默也令人莞尔；但仍撑不起过于松散冗长的单线剧情。,Rio,看,Thirst,2009-12-09T10:20:23,,,neutral,,Perception_active-Look,neutral,,
13927,22201,Rio,74.6my掉一公斤的汗。#SocialDiet#斤斤计较,Rio,掉,汗,2011-07-20T01:38:43,,,neutral,,Excreting,neutral,,
13928,9427,Rio,地球暖化，热带纬度扩张北移，以此首雨季专属Raga，KishoriAmonkar-RagaGaudMalhar贺从此台北市正式有了雨季。,Rio,聽,KishoriAmonkar-RagaGaudMalhar,2010-06-22T07:11:54,,,neutral,,Perception_active-Listen,neutral,,
13929,29674,Rio,法国世界报所附的M杂志，邀请@MagnumPhotos摄影师GueorguiPinkhassov和他女儿Alexandra，主持其Instagram帐号两周。,Rio,看,法国世界报所附的M杂志,2014-01-23T13:25:46,,,neutral,,Reading,neutral,,
13930,15848,Rio,昨天下午，拖着三天没睡的身子，赶上故宫民国百年特展第一展期的最末几日。国宝果然是国宝，看着四幅千年的山水大画，豪迈啊，疲劳立马退散，觉得可以在这细细品味一整个下午。也许是暗示吧，脑中自动起播放某人提过的Oregon-WinterLight应和。嗳，好艺术当如是啊。,Rio,赶上,故宫民国百年特展第一展期,2011-10-27T04:37:20,,,neutral,,Participation,neutral,,
13931,15848,Rio,昨天下午，拖着三天没睡的身子，赶上故宫民国百年特展第一展期的最末几日。国宝果然是国宝，看着四幅千年的山水大画，豪迈啊，疲劳立马退散，觉得可以在这细细品味一整个下午。也许是暗示吧，脑中自动起播放某人提过的Oregon-WinterLight应和。嗳，好艺术当如是啊。,Rio,看着,千年的山水大画,2011-10-27T04:37:20,,,positive,豪迈啊，疲劳立马退散,Perception_active-Look,positive,豪迈啊，疲劳立马退散,
13932,30275,Rio,日前接受线上摄影志@rinseio的访问，谈「黑暗聆听」系列作品背后的心路历程。,Rio,接受,线上摄影志@rinseio的访问,2014-09-20T03:11:06,,,neutral,,Agree_or_refuse_to_act-Agree,neutral,,
13933,30275,Rio,日前接受线上摄影志@rinseio的访问，谈「黑暗聆听」系列作品背后的心路历程。,Rio,谈,「黑暗聆听」系列作品背后的心路历程,2014-09-20T03:11:06,,,neutral,,Telling,neutral,,
13934,21045,Rio,本日猫图,Rio,畫,猫图,2016-09-05T15:13:51,,,neutral,,Creating-Draw,neutral,,
13935,25183,Rio,@kongtat看来是iBunko内建的两种字体字够齐。我也试过，文件转Shift-JIS后，在HiraginoMinchoPro里就缺了一堆，就没有放到iBunko里了。你果然有实验精神啊！,Rio,转,Shift-JIS,2009-09-02T13:05:21,,,neutral,,Cause_change_of_position_on_a_scale-Transform,neutral,,
13936,25183,Rio,@kongtat看来是iBunko内建的两种字体字够齐。我也试过，文件转Shift-JIS后，在HiraginoMinchoPro里就缺了一堆，就没有放到iBunko里了。你果然有实验精神啊！,Rio,试,文件转Shift-JIS,2009-09-02T13:05:21,,,neutral,,Trying_out,neutral,,
13937,25183,Rio,@kongtat看来是iBunko内建的两种字体字够齐。我也试过，文件转Shift-JIS后，在HiraginoMinchoPro里就缺了一堆，就没有放到iBunko里了。你果然有实验精神啊！,Rio,转,文件,2009-09-02T13:05:21,,,neutral,,Cause_change_of_position_on_a_scale-Transform,neutral,,
13938,9404,Rio,SF神作AKIRA作者大友克洋95年作品：Memories本日推荐。,Rio,看,大友克洋95年作品：Memories,2012-08-23T05:06:02,,,neutral,,Perception_active-Look,neutral,,
13939,24322,Rio,大推猫猫照片JasonHouge-MyFeralFamily,Rio,看,JasonHouge-MyFeralFamily,2015-04-20T05:24:51,,,neutral,,Perception_active-Look,neutral,,
13940,6695,Rio,"康是美测得毛重76.2,体脂肪18,内脏体脂7,两周内要瘦三公斤!!",Rio,测得,"重76.2,体脂肪18,内脏体脂7",2011-08-05T12:58:27,,,neutral,,Becoming_aware,neutral,,
13941,6695,Rio,"康是美测得毛重76.2,体脂肪18,内脏体脂7,两周内要瘦三公斤!!",Rio,去,康是美,2011-08-05T12:58:27,,,neutral,,Motion,neutral,,
13942,7399,Rio,"中华路时报大楼外贴出巨幅饮料广告，大概是""喝饮料也要有气质""云云。但其配色layout字体等等实在是无气质的可以啊。",Rio,看,饮料广告,2010-12-04T10:15:57,,,neutral,,Perception_active-Look,neutral,,
13943,7399,Rio,"中华路时报大楼外贴出巨幅饮料广告，大概是""喝饮料也要有气质""云云。但其配色layout字体等等实在是无气质的可以啊。",Rio,在,中华路时报大楼外,2010-12-04T10:15:57,,,neutral,,Presence,neutral,,
13944,12284,Rio,FotopediaNorthKorea，iPad版，无料，图讚，快下。,Rio,用,FotopediaNorthKorea,2011-12-19T14:15:43,,,positive,无料，图讚,Using,positive,无料，图讚,
13945,5770,Rio,大推iPad上最强肌肉解剖学软体-,Rio,使用,iPad,2011-04-15T11:11:42,,,neutral,,Using,neutral,,
13946,5770,Rio,大推iPad上最强肌肉解剖学软体-,Rio,使用,最强肌肉解剖学软体,2011-04-15T11:11:42,,,neutral,,Using,neutral,,
13947,26441,Rio,遇到google街景车的适切行为,Rio,遇到,google街景车的适切行为,2010-05-23T14:33:30,,,neutral,,Confronting_problem,neutral,,
13948,10478,Rio,替大雨配上背景音乐BernardParmegiani-Questiondetemps,Rio,聽,BernardParmegiani-Questiondetemps,2012-05-02T11:53:21,,,neutral,,Perception_active-Listen,neutral,,
13949,31170,Rio,与ErlyBashan谈张干琦摄影工作坊的经验,Rio,谈,张干琦摄影工作坊的经验,2012-10-27T07:51:30,,,neutral,,Discussion,neutral,,
13950,31170,Rio,与ErlyBashan谈张干琦摄影工作坊的经验,Rio,与,ErlyBashan,2012-10-27T07:51:30,,,neutral,,Participation,neutral,,
13951,9804,Rio,平常时尚摄影过目即忘，但NamsaLeuba的确玩出了新意，那对色彩的大胆及敏感，是她法属几内亚与瑞士混血血统的culturalheritage。,Rio,看,时尚摄影,2012-12-22T00:55:51,,,neutral,,Perception_active-Look,neutral,,
13952,9788,Rio,眼压过高，休息一日。,Rio,休息,,2011-10-05T03:31:48,,,neutral,,State_continue-Rest,neutral,,
13953,11835,Rio,大推YogaUnveiled瑜珈纪录片。接近片尾B.K.S.Iyengar的一席话，真是只有通达之人才说得出来的。,Rio,看,YogaUnveiled瑜珈纪录片,2011-02-16T03:31:52,,,neutral,,Perception_active-Look,neutral,,
13954,21542,Rio,中秋推荐ToruTakemitsu-CompleteWorksforSoloPiano-PaulCrossley,Rio,听,ToruTakemitsu-CompleteWorksforSoloPiano-PaulCrossley,2011-09-12T14:15:18,,,neutral,,Perception_active-Listen,neutral,,
13955,16539,Rio,@lawrencelry是的，我才会问说转换时是不考虑原始语种念法的。,Rio,问,转换时是不考虑原始语种念法,2009-04-10T06:35:11,,,neutral,,Telling-Questioning,neutral,,
13956,21584,Rio,"大屯山上，inECMstyle,well,kindof...",Rio,在,大屯山,2010-12-27T14:36:12,,,neutral,,Presence,neutral,,
13957,16974,Rio,一心同命，我与我的mbp，皆进场维修。,Rio,维修,mbp,2008-12-11T00:39:43,,,neutral,,Resolve_problem-Fix,neutral,,
13958,16068,Rio,"@cheaugust不好意思,才看到你讯息.照片是在台北西区拍的喔",Rio,看到,讯息,2011-07-31T02:26:36,,,neutral,,Perception_active-Look,neutral,,
13959,8463,Rio,译文重发：像Pinkhassov那样拍照「想要控制混沌是愚蠢的，你反而该深陷其中。艺术家不该只依自身意愿所主导，好奇心能把你的自我，缩小到如镜头光圈那么大，让自己跌入未知之中。」,Rio,发,译文,2014-08-19T12:43:35,,,neutral,,Sending,neutral,,
13960,30480,Rio,修图最佳歌曲：keammoraksayraymoun-holphamoungkhmer,Rio,听,歌曲,2013-04-01T10:48:10,,,neutral,,Perception_active-Listen,neutral,,
13961,15151,Rio,[[]]oftheday-宝志和尚立像京都国立博物馆,Rio,看,宝志和尚立像,2013-02-27T06:34:15,,,neutral,,Perception_active-Look,neutral,,
13962,15151,Rio,[[]]oftheday-宝志和尚立像京都国立博物馆,Rio,在,京都国立博物馆,2013-02-27T06:34:15,,,neutral,,Presence,neutral,,
13963,25373,Rio,滨江伴我唯碎冰影碟一箱,Rio,在,滨江,2008-12-13T15:14:19,,,neutral,,Presence,neutral,,
13964,18448,Rio,杭州人烟稀少滨江区小咖啡馆里竟有一叠诚品好读！,Rio,在,滨江区小咖啡馆,2009-07-24T13:39:35,,,neutral,,Presence,neutral,,
13965,18448,Rio,杭州人烟稀少滨江区小咖啡馆里竟有一叠诚品好读！,Rio,在,杭州,2009-07-24T13:39:35,,,neutral,,Presence,neutral,,
13966,5792,Rio,[再推神品]听得我热汗直飙，哑口无言！MahavishnuOrchestra-FestivalDeChateauvallon72年现场is.gd/2EG0XR,Rio,听,MahavishnuOrchestra-FestivalDeChateauvallon72年现场is.gd/2EG0XR,2011-04-17T06:03:26,,,positive,再推神品,Perception_active-Listen,positive,再推神品,
13967,18234,Rio,ECM40年庆，推出JanGarbarekGroupDresden现场。气质依旧神韵仍在，但录音点实在太远了吧？像在二楼后排听似的。下载,Rio,聽,JanGarbarekGroupDresden现场,2009-10-24T16:39:41,,,positive,气质依旧神韵仍在,Perception_active-Listen,positive,气质依旧神韵仍在,
13968,22563,Rio,更新上推连结，手上只有这黑胶转录版，可惜。,Rio,更新,上推连结,2011-11-03T12:22:40,,,neutral,,Sending,neutral,,
13969,26913,Rio,iPhone3G上iOS4也不是好主意啊，没有JB过的3.13好用。貌似绚丽，但系统自带multitasking无法分辨哪个app在bg，注音键盘依旧乱七八糟，甚恼。更重要的是，JB过的iOS跑UNIQLOCK会死机！CC@astons,iPhone3G,用,3.13,2010-06-23T03:07:49,,,neutral,,Using,neutral,,
13970,26913,Rio,iPhone3G上iOS4也不是好主意啊，没有JB过的3.13好用。貌似绚丽，但系统自带multitasking无法分辨哪个app在bg，注音键盘依旧乱七八糟，甚恼。更重要的是，JB过的iOS跑UNIQLOCK会死机！CC@astons,Rio,用,iPhone3G,2010-06-23T03:07:49,,,neutral,,Using,neutral,,
13971,26913,Rio,iPhone3G上iOS4也不是好主意啊，没有JB过的3.13好用。貌似绚丽，但系统自带multitasking无法分辨哪个app在bg，注音键盘依旧乱七八糟，甚恼。更重要的是，JB过的iOS跑UNIQLOCK会死机！CC@astons,JB过的iOS,跑,UNIQLOCK,2010-06-23T03:07:49,,,negative,会死机,Using-Complie,negative,会死机,
13972,26913,Rio,iPhone3G上iOS4也不是好主意啊，没有JB过的3.13好用。貌似绚丽，但系统自带multitasking无法分辨哪个app在bg，注音键盘依旧乱七八糟，甚恼。更重要的是，JB过的iOS跑UNIQLOCK会死机！CC@astons,iPhone3G,上,iOS4,2010-06-23T03:07:49,,,negative,不是好主意,Cause_change_of_position_on_a_scale-Upgrade,negative,不是好主意,
13973,21994,Rio,NewYorkILoveYou里MaggieQ的骚味与唇线弧度直直指向心中那匹曾经野猫。,Rio,看,NewYorkILoveYou,2009-12-10T08:01:39,,,neutral,,Perception_active-Look,neutral,,
13974,21879,Rio,"ZenintheArtofArchery第三章提到的呼吸方式，跟瑜珈里讲的UjiaiiBreathing,Bandha都是通的。",Rio,看,ZenintheArtofArchery,2012-12-18T07:30:55,,,neutral,,Reading,neutral,,
13975,5496,Rio,城市花鸟画#台北街拍,Rio,街拍,,2012-06-29T05:02:03,,,neutral,,Create_representation-Create_photo,neutral,,
13976,5496,Rio,城市花鸟画#台北街拍,Rio,在,台北,2012-06-29T05:02:03,,,neutral,,Presence,neutral,,
13977,26270,Rio,大屯景依旧,Rio,在,大屯,2010-11-09T05:15:57,,,neutral,,Presence,neutral,,
13978,26576,Rio,本日推荐：NikhilBanerjee-RagasforMeditation,Rio,聽,NikhilBanerjee-RagasforMeditation,2011-08-02T04:06:45,,,neutral,,Perception_active-Listen,neutral,,
13979,17139,Rio,夜咳醒，不止，状甚骇人。,Rio,醒,,2009-04-23T19:20:04,,,neutral,,Waking_up,neutral,,
13980,17139,Rio,夜咳醒，不止，状甚骇人。,Rio,咳,,2009-04-23T19:20:04,,,negative,,Perception_body-Sick,negative,,
13981,26261,Rio,剃头剃头剃头后练习练习练习,Rio,剃头,,2011-04-28T05:01:51,,,neutral,,Cutting,neutral,,
13982,26261,Rio,剃头剃头剃头后练习练习练习,Rio,练习,,2011-04-28T05:01:51,,,neutral,,Practice,neutral,,
13983,8291,Rio,第一次上到asymetricalasana连着八九个只做单边，全做完再做另一边，我实在是无法flow啊。,Rio,做,单边,2010-12-25T10:30:31,,,neutral,,Exercising,neutral,,
13984,8291,Rio,第一次上到asymetricalasana连着八九个只做单边，全做完再做另一边，我实在是无法flow啊。,Rio,做,单边,2010-12-25T10:30:31,,,neutral,,Exercising,neutral,,
13985,8291,Rio,第一次上到asymetricalasana连着八九个只做单边，全做完再做另一边，我实在是无法flow啊。,Rio,做,另一边,2010-12-25T10:30:31,,,neutral,,Exercising,neutral,,
13986,8291,Rio,第一次上到asymetricalasana连着八九个只做单边，全做完再做另一边，我实在是无法flow啊。,Rio,上,asymetricalasana,2010-12-25T10:30:31,,,neutral,,Exercising,neutral,,
13987,20974,Rio,@yaqingya@Mstarlee@LiuZhongjing请看刘日前的访谈逐字稿，他有回应此问题。,Rio,看,刘日前的访谈逐字稿,2017-06-13T01:07:21,,,neutral,,Perception_active-Look,neutral,,
13988,13046,Rio,为何录音设备发展速度，远远落后摄录影设备？那是因为人们的播放设备和耳力，分辨不出320kbps及无损音源间的差异啊。不信的话，可试试看这个A/B测试。五题中我只对四题，加了越多的数位效果，越难分辨。,Rio,做,A/B测试,2015-04-01T03:04:40,,,neutral,,Trying_out,neutral,,
13989,29104,Rio,这会儿才随机播放到从没听过的MilesDavis1970于HillAuditoriumMichigan现场，猛啊～,Rio,听,MilesDavis,2011-03-23T03:43:01,,,positive,猛,Perception_active-Listen,positive,猛,
13990,29104,Rio,这会儿才随机播放到从没听过的MilesDavis1970于HillAuditoriumMichigan现场，猛啊～,Rio,于,HillAuditoriumMichigan现场,2011-03-23T03:43:01,,,positive,猛,Presence,positive,猛,
13991,12874,Rio,止饥静心唯ashtanga,Rio,做,ashtanga,2009-04-13T11:34:18,,,positive,止饥静心,Exercising,positive,止饥静心,
13992,12963,Rio,iTunes9的确在UI外观上有所进步，但却错改一件原本对的事情：左上＋button原能切换MiniPlayer面板的，现在只切换Complete面板大小，意义不大。解决方法：按着option(alt)单击之，即可切回miniplayer。,Rio,用,iTunes9,2009-09-10T08:52:02,,,neutral,,Using,neutral,,
13993,27235,Rio,"现出发往台北摄影节展场,华山园区中四B,下午我都在,欢迎来玩!",Rio,出发,,2012-12-09T04:04:22,,,neutral,,Motion,neutral,,
13994,22524,Rio,DJ终于来杭州了！,Rio,在,杭州,2009-08-04T12:37:12,,,neutral,,Presence,neutral,,
13995,22524,Rio,DJ终于来杭州了！,DJ,来,杭州,2009-08-04T12:37:12,,,neutral,,Motion,neutral,,
13996,27222,Rio,划错重点果然是我的强项，『凯渥旗下女模特儿』熊熊看成『凯渥旗，下女模特儿』。,Rio,看成,『凯渥旗，下女模特儿』,2011-04-05T10:21:38,,,neutral,,Categorization,neutral,,
13997,27722,Rio,@Goreaatrack2听的我好难过,Rio,听,track2,2008-11-17T02:02:04,难过,,negative,,Perception_active-Listen,negative,,难过
13998,28158,Rio,LaGrandeBellezza绝美之城个人评分：★★★★☆台北还在上映这部电影，快去看。,Rio,看,LaGrandeBellezza绝美之城,2014-06-15T13:50:42,,,neutral,,Perception_active-Look,neutral,,
13999,29397,Rio,"关萤幕，躺入细雨梦中TerjeRypdal,LiveinBremen,Mar24,1975",Rio,聽,"TerjeRypdal,LiveinBremen,Mar24,1975",2014-04-20T05:06:18,,,neutral,,Perception_active-Listen,neutral,,
14000,29397,Rio,"关萤幕，躺入细雨梦中TerjeRypdal,LiveinBremen,Mar24,1975",Rio,关,萤幕,2014-04-20T05:06:18,,,neutral,,Change_operational_state-Off,neutral,,
14001,18215,Rio,虽然迟了点，不过还是大推重口味英剧黑镜blackmirror，也就是今日已无所不在的screen。故事以现有或即将出现的科技，对社会与人性做最深刻反思讽刺，吓人的剧本等级与细腻完成度，沈重压力感直透背心，请小心。,Rio,看,英剧黑镜blackmirror,2012-05-14T15:27:30,,,positive,大推,Perception_active-Look,positive,大推,
14002,33053,Rio,电脑送修中有事请来电。,Rio,送修,,2008-12-09T06:30:12,,,neutral,,Sending-Sending_for_repair,neutral,,
14003,13187,Rio,【lube】柳拜乐队音乐博物馆（已更新111/261P+3P俄语歌曲推荐）音乐选集音乐bilibili哔哩哔哩,Rio,看,bilibili哔哩哔哩,2017-05-14T07:23:24,,,neutral,,Perception_active-Look,neutral,,
14004,13187,Rio,【lube】柳拜乐队音乐博物馆（已更新111/261P+3P俄语歌曲推荐）音乐选集音乐bilibili哔哩哔哩,Rio,听,柳拜乐队音乐博物馆,2017-05-14T07:23:24,,,neutral,,Perception_active-Listen,neutral,,
14005,30783,Rio,看见报纸上有3D人物情状模拟图就知道回到台湾了。,Rio,看见,报纸上有3D人物情状模拟图,2008-11-03T17:52:48,,,neutral,,Perception_active-Look,neutral,,
14006,30783,Rio,看见报纸上有3D人物情状模拟图就知道回到台湾了。,Rio,回到,台湾,2008-11-03T17:52:48,,,neutral,,Motion,neutral,,
14007,21118,Rio,"又被打败了，刚刚楼下庙会鼓阵里的BGM居然是Frente!的BizzarreLoveTriangle,不知被谁mix的舞曲版本。",Rio,聽,楼下庙会鼓阵里的BGM,2011-05-28T23:46:21,,,neutral,,Perception_active-Listen,neutral,,
14008,21118,Rio,"又被打败了，刚刚楼下庙会鼓阵里的BGM居然是Frente!的BizzarreLoveTriangle,不知被谁mix的舞曲版本。",Rio,聽,"Frente!的BizzarreLoveTriangle,不知被谁mix的舞曲版本",2011-05-28T23:46:21,,,neutral,,Perception_active-Listen,neutral,,
14009,11766,Rio,ChristianZanési那张PaysagesMagnétiques其实都是旧作里剪出的小片段，重取个名字而已。比较扯的是，居然放在iTunesStore中的Dance区…,Rio,聽,ChristianZanési那张PaysagesMagnétiques,2009-11-24T09:44:00,,,neutral,,Perception_active-Listen,neutral,,
14010,20258,Rio,看达利有感：自andywarhol起，艺术家们就不知道什么叫用功了。,Rio,看,达利,2012-10-01T03:36:14,,,neutral,,Perception_active-Look,neutral,,
14011,25102,Rio,"UITableView,你为何听Gismonti那张Magico时不和我一起落泪....",Rio,落,泪,2009-06-22T16:42:23,,,neutral,,Excreting,neutral,,
14012,25102,Rio,"UITableView,你为何听Gismonti那张Magico时不和我一起落泪....",Rio,听,Gismonti那张Magico,2009-06-22T16:42:23,,,neutral,,Perception_active-Listen,neutral,,
14013,27954,Rio,@lawrencelry人在岛上,Rio,在,岛上,2009-08-28T12:02:24,,,neutral,,Presence,neutral,,
14014,19404,Rio,"等遶境的一家子AFamilyWaitingforPilgrimageProcessionXinbeiCity,Taiwan,2013#StreetPhotography",Rio,在,XinbeiCity,2013-05-26T03:37:53,,,neutral,,Presence,neutral,,
14015,19404,Rio,"等遶境的一家子AFamilyWaitingforPilgrimageProcessionXinbeiCity,Taiwan,2013#StreetPhotography",一家子,等,遶境,2013-05-26T03:37:53,,,neutral,,Waiting,neutral,,
14016,19816,Rio,德版PapayaDance全场景都在柏林呀！看的我眼泪都要掉下来了！,Rio,看,德版PapayaDance全场景都在柏林呀,2008-12-18T10:24:18,,,neutral,,Perception_active-Look,neutral,,
14017,10455,Rio,GoodFriday才过了一周，现在听黎巴嫩女伶Fairuz62年的阿拉伯基督圣歌还不算迟，参着外头间歇细雨，忒安神静气。,Rio,听,黎巴嫩女伶Fairuz62年的阿拉伯基督圣歌,2010-04-08T02:09:56,,,neutral,,Perception_active-Listen,neutral,,
14018,10455,Rio,GoodFriday才过了一周，现在听黎巴嫩女伶Fairuz62年的阿拉伯基督圣歌还不算迟，参着外头间歇细雨，忒安神静气。,Rio,听,外头间歇细雨,2010-04-08T02:09:56,,,neutral,,Perception_active-Listen,neutral,,
14019,28271,Rio,我这儿也有一张，从车顶长出来的不知名顽强植物。RT@octw:构树，台北最顽强的乔木。它从墙头发芽，饥渴的树根冲破了瓷砖的约束。#台北街拍,Rio,拍攝,不知名顽强植物,2012-06-27T03:56:36,,,neutral,,Create_representation-Create_photo,neutral,,
14020,15467,Rio,不管在网上看了多少次，当站在荒木经惟的大尺寸色情花原品之前，还是感到来自喉头，不，应该是身体更深处的异样慾望昇起，上了色的花瓣曲线怎有此力道实在不可思议。,Rio,看,荒木经惟的大尺寸色情花原品,2009-12-20T09:10:00,,,neutral,,Perception_active-Look,neutral,,
14021,30011,Rio,川内伦子IlluminanceRinkoKawauchi@KunstHausWien–#EventInResidence,Rio,@,KunstHausWien,2015-06-02T04:20:25,,,neutral,,Presence,neutral,,
14022,30011,Rio,川内伦子IlluminanceRinkoKawauchi@KunstHausWien–#EventInResidence,Rio,看,川内伦子IlluminanceRinkoKawauchi,2015-06-02T04:20:25,,,neutral,,Reading,neutral,,
14023,5003,Rio,爱大猫者必看，大猫纪录片,Rio,看,大猫纪录片,2010-12-22T05:00:28,,,neutral,,Perception_active-Look,neutral,,
14024,14214,Rio,离开以爱钱为美德的岛屿。,Rio,离开,以爱钱为美德的岛屿,2008-10-15T15:14:48,,,neutral,,Motion,neutral,,
14025,20466,Rio,C大精采好文，谈如何提昇台湾人的文化素养『台湾社会所认可的「理想的人」，就是一个不适合面对今天世界的人，台湾社会所承认的「文化素养」，并不给予台湾所有解决自己问题所需要的品质。』,Rio,看,C大精采好文,2014-09-14T01:19:47,,,neutral,,Perception_active-Look,neutral,,
14026,15356,Rio,@kongtat刚测了宣和遗事，第一页的阅与说两字就没出来....,Rio,测,宣和遗事,2009-09-02T15:38:04,,,neutral,,Trying_out,neutral,,
14027,22556,Rio,找到我的同乡会了呢。,Rio,找到,我的同乡会,2010-04-09T02:34:25,,,neutral,,Seeking,neutral,,
14028,18962,Rio,"今日起床号MilesDavis,Live-Evil,Sivad1971",Rio,聽,"起床号MilesDavis,Live-Evil,Sivad1971",2013-10-04T02:38:25,,,neutral,,Perception_active-Listen,neutral,,
14029,27960,Rio,"消暑小品RichardBeirach-ELM(ECM1142,1979)试听：全本：",Rio,试听,"RichardBeirach-ELM(ECM1142,1979)",2012-05-02T06:03:27,,,neutral,,Perception_active-Listen,neutral,,
14030,22504,Rio,无敌阿伦脱口秀下载WoodyAllen-StandupComic,Rio,下载,WoodyAllen-StandupComic,2009-07-05T09:12:34,,,neutral,,Getting,neutral,,
14031,27774,Rio,"上星期二后弯时,仗着一旁有adarsh顾着,做得很深,当时没有甚么感觉,到下午才发现下背越来越紧,以前旧伤L5又突出脱位了,一星期内又紧张又后悔,还好调理得当,现在已经大致康复了!谢谢各位朋友的关心!以后得多相信自己第六感,不要太过躁进啊!",Rio,调理,下背,2011-12-20T08:05:05,,,neutral,,Cure,neutral,,
14032,27774,Rio,"上星期二后弯时,仗着一旁有adarsh顾着,做得很深,当时没有甚么感觉,到下午才发现下背越来越紧,以前旧伤L5又突出脱位了,一星期内又紧张又后悔,还好调理得当,现在已经大致康复了!谢谢各位朋友的关心!以后得多相信自己第六感,不要太过躁进啊!",Rio,发现,"下背越来越紧,以前旧伤L5又突出脱位了",2011-12-20T08:05:05,又紧张又后悔,,negative,,Becoming_aware,negative,,又紧张又后悔
14033,27774,Rio,"上星期二后弯时,仗着一旁有adarsh顾着,做得很深,当时没有甚么感觉,到下午才发现下背越来越紧,以前旧伤L5又突出脱位了,一星期内又紧张又后悔,还好调理得当,现在已经大致康复了!谢谢各位朋友的关心!以后得多相信自己第六感,不要太过躁进啊!",adarsh,顾着,Rio,2011-12-20T08:05:05,,,neutral,,Assistance,neutral,,
14034,27774,Rio,"上星期二后弯时,仗着一旁有adarsh顾着,做得很深,当时没有甚么感觉,到下午才发现下背越来越紧,以前旧伤L5又突出脱位了,一星期内又紧张又后悔,还好调理得当,现在已经大致康复了!谢谢各位朋友的关心!以后得多相信自己第六感,不要太过躁进啊!",Rio,康复,,2011-12-20T08:05:05,,,neutral,,Perception_body-Recovery,neutral,,
14035,27774,Rio,"上星期二后弯时,仗着一旁有adarsh顾着,做得很深,当时没有甚么感觉,到下午才发现下背越来越紧,以前旧伤L5又突出脱位了,一星期内又紧张又后悔,还好调理得当,现在已经大致康复了!谢谢各位朋友的关心!以后得多相信自己第六感,不要太过躁进啊!",Rio,做,後彎,2011-12-20T08:05:05,,,neutral,,Exercising,neutral,,
14036,20106,Rio,[MacOSX10.7Lion半日使用感]人机介面再度大幅进步，尤其是放弃十多年来视窗最右侧的scrollingbar，而全以触控捲动概念替代这回事。习惯之后根本不会意识到这有什么特别的，但如果再回头用其他作业系统时，甚至会觉得落伍的可笑…,Rio,使用,MacOSX10.7Lion,2011-07-03T10:30:36,,,positive,人机介面再度大幅进步,Using,positive,人机介面再度大幅进步,
14037,8548,Rio,近来iTunes愈显聪明，往往在AshtangaYoga收操后于三百Giga乐海中自动续播北印度Raga，今天更是放了DavidDarling-CycleOne:Namaste。,iTunes,播,北印度Raga,2009-05-22T15:08:52,,,neutral,,Make_noise,neutral,,
14038,8548,Rio,近来iTunes愈显聪明，往往在AshtangaYoga收操后于三百Giga乐海中自动续播北印度Raga，今天更是放了DavidDarling-CycleOne:Namaste。,iTunes,放,DavidDarling-CycleOne:Namaste,2009-05-22T15:08:52,,,neutral,,Make_noise,neutral,,
14039,8548,Rio,近来iTunes愈显聪明，往往在AshtangaYoga收操后于三百Giga乐海中自动续播北印度Raga，今天更是放了DavidDarling-CycleOne:Namaste。,Rio,做,AshtangaYoga收操,2009-05-22T15:08:52,,,neutral,,Exercising,neutral,,
14040,12372,Rio,"强推北美馆内Mobilité,Sons,etFormes展中ThierrydeMey作品，把舞者动作，颜色，音乐，光线，多机拍摄，非线性剪接，段落安排玩到另一高峰。这展不完全是声音装置展，将展名译做形音异也是一大错误，完全忽略这展的主角—人的动作。",Rio,去,北美馆,2010-06-11T05:20:28,,,neutral,,Motion,neutral,,
14041,12372,Rio,"强推北美馆内Mobilité,Sons,etFormes展中ThierrydeMey作品，把舞者动作，颜色，音乐，光线，多机拍摄，非线性剪接，段落安排玩到另一高峰。这展不完全是声音装置展，将展名译做形音异也是一大错误，完全忽略这展的主角—人的动作。",Rio,看,"Mobilité,Sons,etFormes展",2010-06-11T05:20:28,,,neutral,,Perception_active-Look,neutral,,
14042,12372,Rio,"强推北美馆内Mobilité,Sons,etFormes展中ThierrydeMey作品，把舞者动作，颜色，音乐，光线，多机拍摄，非线性剪接，段落安排玩到另一高峰。这展不完全是声音装置展，将展名译做形音异也是一大错误，完全忽略这展的主角—人的动作。",Rio,看,ThierrydeMey作品,2010-06-11T05:20:28,,,positive,强推,Perception_active-Look,positive,强推,
14043,12058,Rio,"SoundArtChina中国声音艺术大展，AlvaNoto,DJQbert,Merzbow,JaapBlonk,EdwinvanderHeide现场演出",Rio,參加,SoundArtChina中国声音艺术大展,2013-10-03T02:58:04,,,neutral,,Participation,neutral,,
14044,23378,Rio,NikhilBanerjee80doverlane现场,Rio,看,NikhilBanerjee80doverlane现场,2012-04-12T03:07:22,,,neutral,,Perception_active-Look,neutral,,
14045,21481,Rio,"本期免费，作品精彩“@1854:DownloadBJP'snewiOSapp,BritishJournalofPhotography+,ontheAppStore:”",Rio,用,AppStore,2013-05-01T13:36:50,,,neutral,,Using,neutral,,
